Geneid	Chr	Start	End	Strand	Length
MYCTH_2299213	NC_016472.1	9288409	9290912	-	2504
MYCTH_2299217	NC_016472.1	9291023	9292464	-	1442
MYCTH_2299218	NC_016472.1	9292615	9294215	+	1601
MYCTH_2299220	NC_016472.1	9294334	9297913	-	3580
MYCTH_2299223	NC_016472.1	9306076	9309823	-	3748
MYCTH_73682	NC_016472.1	9310026	9313245	+	3220
MYCTH_2132770	NC_016472.1	9313431	9314304	-	874
MYCTH_73679	NC_016472.1	9317094	9319432	+	2339
MYCTH_2314244	NC_016472.1	9319881	9321021	+	1141
MYCTH_2299238	NC_016472.1	9321009	9322548	-	1540
MYCTH_2033977	NC_016472.1	9323031	9323453	-	423
MYCTH_2074077	NC_016472.1	9323784	9325989	-	2206
MYCTH_59591	NC_016472.1	9326397	9327704	-	1308
MYCTH_2299252	NC_016472.1	9328746	9331197	+	2452
MYCTH_2299254	NC_016472.1	9331188	9332963	-	1776
MYCTH_59585	NC_016472.1	9335332	9338903	+	3572
MYCTH_2299259	NC_016472.1	9340292	9343500	+	3209
MYCTH_2299262	NC_016472.1	9344415	9347651	-	3237
MYCTH_2299267	NC_016472.1	9349027	9352186	-	3160
MYCTH_2299268	NC_016472.1	9354737	9359162	-	4426
MYCTH_2299273	NC_016472.1	9361422	9364809	+	3388
MYCTH_2299276	NC_016472.1	9365162	9366177	+	1016
MYCTH_2299277	NC_016472.1	9366620	9368467	+	1848
MYCTH_2299279	NC_016472.1	9368467	9371019	-	2553
MYCTH_2314252	NC_016472.1	9374179	9375094	-	916
MYCTH_2086714	NC_016472.1	9375361	9377801	+	2441
MYCTH_2299284	NC_016472.1	9377856	9379354	-	1499
MYCTH_2299286	NC_016472.1	9379497	9381645	-	2149
MYCTH_2299288	NC_016472.1	9382292	9383914	+	1623
MYCTH_38365	NC_016472.1	9384250	9385944	-	1695
MYCTH_89534	NC_016472.1	9387128	9390189	-	3062
MYCTH_2299291	NC_016472.1	9391675	9393754	-	2080
MYCTH_2299295	NC_016472.1	9394638	9396678	-	2041
MYCTH_2299297	NC_016472.1	9397672	9399812	-	2141
MYCTH_2299299	NC_016472.1	9400655	9401846	-	1192
MYCTH_2299301	NC_016472.1	9401987	9403241	+	1255
MYCTH_2299302	NC_016472.1	9403300	9404359	+	1060
MYCTH_2086729	NC_016472.1	9404321	9406042	+	1722
MYCTH_2299306	NC_016472.1	9407512	9410025	+	2514
MYCTH_2299308	NC_016472.1	9409991	9413341	-	3351
MYCTH_2299309	NC_016472.1	9413701	9415783	-	2083
MYCTH_2086739	NC_016472.1	9417119	9419011	+	1893
MYCTH_2299314	NC_016472.1	9420300	9420892	+	593
MYCTH_2299316	NC_016472.1	9423312	9423680	-	369
MYCTH_2314258	NC_016472.1	9424498	9425568	+	1071
MYCTH_2299319	NC_016472.1	9425933	9426567	-	635
MYCTH_2055575	NC_016472.1	9426743	9428529	-	1787
MYCTH_2299321	NC_016472.1	9431348	9432523	-	1176
MYCTH_2124399	NC_016472.1	9433468	9434439	+	972
MYCTH_2299322	NC_016472.1	9434913	9437105	+	2193
MYCTH_73602	NC_016472.1	9439683	9441699	+	2017
MYCTH_73601	NC_016472.1	9444477	9445860	+	1384
MYCTH_2053677	NC_016472.1	9446149	9447468	-	1320
MYCTH_2299329	NC_016472.1	9447970	9449348	+	1379
MYCTH_2299331	NC_016472.1	9449473	9452200	-	2728
MYCTH_2074154	NC_016472.1	9452805	9457276	-	4472
MYCTH_2086765	NC_016472.1	9461471	9462637	+	1167
MYCTH_2299335	NC_016472.1	9462705	9465580	+	2876
MYCTH_89510	NC_016472.1	9466301	9468184	-	1884
MYCTH_2299337	NC_016472.1	9469808	9470666	+	859
MYCTH_2299338	NC_016472.1	9470670	9472994	+	2325
MYCTH_2299339	NC_016472.1	9474567	9477708	-	3142
MYCTH_2086777	NC_016472.1	9480990	9482298	-	1309
MYCTH_2299343	NC_016472.1	9482566	9484860	+	2295
MYCTH_t28	NC_016472.1	9484870	9484940	-	71
MYCTH_2116212	NC_016472.1	9485518	9488931	+	3414
MYCTH_2124418	NC_016472.1	9488956	9489447	-	492
MYCTH_2299349	NC_016472.1	9489997	9493010	+	3014
MYCTH_2299350	NC_016472.1	9493011	9495033	-	2023
MYCTH_39559	NC_016472.1	9496702	9497896	-	1195
MYCTH_2299355	NC_016472.1	9500276	9503306	+	3031
MYCTH_2074176	NC_016472.1	9505019	9506639	+	1621
MYCTH_2299360	NC_016472.1	9506676	9509733	-	3058
MYCTH_2299362	NC_016472.1	9510312	9510643	+	332
MYCTH_112924	NC_016472.1	9512844	9515526	-	2683
MYCTH_2299367	NC_016472.1	9516881	9520909	+	4029
MYCTH_2299369	NC_016472.1	9521451	9523246	-	1796
MYCTH_2299371	NC_016472.1	9526974	9528790	+	1817
MYCTH_2299373	NC_016472.1	9529213	9531262	-	2050
MYCTH_104827	NC_016472.1	9532077	9534361	+	2285
MYCTH_2299379	NC_016472.1	9533728	9535889	-	2162
MYCTH_2299383	NC_016472.1	9537627	9540282	-	2656
MYCTH_2108128	NC_016472.1	9541877	9543522	+	1646
MYCTH_2299386	NC_016472.1	9547872	9548798	+	927
MYCTH_2299388	NC_016472.1	9549755	9553768	+	4014
MYCTH_2299397	NC_016472.1	9553967	9556684	+	2718
MYCTH_t18	NC_016472.1	9556631	9556733	+	103
MYCTH_2299402	NC_016472.1	9557734	9563735	-	6002
MYCTH_112916	NC_016472.1	9567339	9573087	+	5749
MYCTH_2299407	NC_016472.1	9573136	9577651	-	4516
MYCTH_2314274	NC_016472.1	9577844	9578574	+	731
MYCTH_2299412	NC_016472.1	9578600	9580605	+	2006
MYCTH_2124443	NC_016472.1	9581619	9582922	+	1304
MYCTH_2132825	NC_016472.1	9583663	9586740	-	3078
MYCTH_2299416	NC_016472.1	9586996	9588507	+	1512
MYCTH_2074210	NC_016472.1	9590981	9595533	+	4553
MYCTH_2052991	NC_016472.1	9597275	9597932	+	658
MYCTH_2299427	NC_016472.1	9598021	9599693	-	1673
MYCTH_2299428	NC_016472.1	9600049	9603956	-	3908
MYCTH_39101	NC_016472.1	9605272	9606159	+	888
MYCTH_59445	NC_016472.1	9606796	9609818	-	3023
MYCTH_2137771	NC_016472.1	9610057	9611327	+	1271
MYCTH_37848	NC_016472.1	9611624	9613087	-	1464
MYCTH_2299438	NC_016472.1	9614204	9615606	+	1403
MYCTH_2299442	NC_016472.1	9615765	9618343	-	2579
MYCTH_2299445	NC_016472.1	9619609	9620640	+	1032
MYCTH_2051392	NC_016472.1	9621165	9622429	-	1265
MYCTH_2108150	NC_016472.1	9623100	9624313	-	1214
MYCTH_2299448	NC_016472.1	9625337	9626645	+	1309
MYCTH_2299450	NC_016472.1	9626626	9627808	-	1183
MYCTH_112905	NC_016472.1	9628042	9632136	-	4095
MYCTH_2299456	NC_016472.1	9635762	9637332	+	1571
MYCTH_2299460	NC_016472.1	9638885	9642718	+	3834
MYCTH_2299462	NC_016472.1	9643025	9644097	-	1073
MYCTH_2299464	NC_016472.1	9644250	9648158	+	3909
MYCTH_2299469	NC_016472.1	9652852	9654412	+	1561
MYCTH_2299470	NC_016472.1	9654575	9657096	+	2522
MYCTH_2299473	NC_016472.1	9662853	9664384	-	1532
MYCTH_2116256	NC_016472.1	9665608	9667553	+	1946
MYCTH_2299478	NC_016472.1	9667630	9670247	-	2618
MYCTH_2299479	NC_016472.1	9671781	9672555	-	775
MYCTH_2299483	NC_016472.1	9673046	9675382	-	2337
MYCTH_2299489	NC_016472.1	9677904	9679566	+	1663
MYCTH_97480	NC_016472.1	9679616	9680939	-	1324
MYCTH_104802	NC_016472.1	9681897	9685098	-	3202
MYCTH_2124479	NC_016472.1	9685622	9689589	-	3968
MYCTH_2108166	NC_016472.1	9690611	9692665	+	2055
MYCTH_t27	NC_016472.1	9693263	9693334	-	72
MYCTH_2299494	NC_016472.1	9698366	9701014	-	2649
MYCTH_2124482	NC_016472.1	9704579	9705644	+	1066
MYCTH_2299495	NC_016472.1	9706024	9707375	-	1352
MYCTH_36908	NC_016472.1	9708347	9708541	-	195
MYCTH_2299497	NC_016472.1	9709006	9711837	+	2832
MYCTH_109566	NC_016472.1	9753507	9755507	+	2001
MYCTH_2052169	NC_016472.1	9762273	9762569	-	297
MYCTH_73480	NC_016472.1	9779489	9780612	-	1124
MYCTH_2299507	NC_016472.1	9781530	9785128	-	3599
MYCTH_2142599	NC_016472.1	9785715	9787030	+	1316
MYCTH_2299512	NC_016472.1	9788762	9792214	+	3453
MYCTH_t26	NC_016472.1	9792124	9792197	-	74
MYCTH_2124493	NC_016472.1	9793006	9793590	-	585
MYCTH_2108176	NC_016472.1	9793994	9795849	+	1856
MYCTH_59388	NC_016472.1	9796109	9798745	-	2637
MYCTH_2299516	NC_016472.1	9799271	9802840	+	3570
MYCTH_2299518	NC_016472.1	9802841	9804256	-	1416
MYCTH_2052762	NC_016472.1	9865484	9865675	+	192
MYCTH_2053143	NC_016472.1	9869963	9870172	+	210
MYCTH_97470	NC_016472.1	9890781	9893346	-	2566
MYCTH_2299520	NC_016472.1	9894104	9895919	+	1816
MYCTH_2124505	NC_016472.1	9896679	9897241	-	563
MYCTH_2299521	NC_016472.1	9898367	9901172	-	2806
MYCTH_112889	NC_016472.1	9901897	9903083	+	1187
MYCTH_73461	NC_016472.1	9903222	9907188	-	3967
MYCTH_2314296	NC_016472.1	9909787	9910576	-	790
MYCTH_2299528	NC_016472.1	9910929	9912228	-	1300
MYCTH_2299531	NC_016472.1	9913241	9915817	-	2577
MYCTH_2299532	NC_016472.1	9916928	9920792	+	3865
MYCTH_2049292	NC_016472.1	9921009	9923839	-	2831
MYCTH_2299535	NC_016472.1	9924768	9926964	+	2197
MYCTH_89426	NC_016472.1	9927509	9929387	-	1879
MYCTH_2299541	NC_016472.1	9961901	9962653	+	753
MYCTH_2299543	NC_016472.1	9964276	9968189	-	3914
MYCTH_38472	NC_016472.1	9970656	9972258	+	1603
MYCTH_2299548	NC_016472.1	9972900	9974201	-	1302
MYCTH_2299551	NC_016472.1	9974268	9976063	-	1796
MYCTH_2299552	NC_016472.1	9976421	9977865	+	1445
MYCTH_2299553	NC_016472.1	9978445	9980498	-	2054
MYCTH_2299554	NC_016472.1	9980632	9982205	-	1574
MYCTH_2299555	NC_016472.1	9983071	9984591	+	1521
MYCTH_2299559	NC_016472.1	9984593	9987794	-	3202
MYCTH_2299561	NC_016472.1	9988909	9991053	+	2145
MYCTH_2299563	NC_016472.1	9991059	9993726	-	2668
MYCTH_2299564	NC_016472.1	9993727	9994188	-	462
MYCTH_2137812	NC_016472.1	9994457	9995869	+	1413
MYCTH_t25	NC_016472.1	9995991	9996096	-	106
MYCTH_2299569	NC_016472.1	9996303	9998127	-	1825
MYCTH_97448	NC_016472.1	9998326	10000462	-	2137
MYCTH_t24	NC_016472.1	10001402	10001490	-	89
MYCTH_2124533	NC_016472.1	10002504	10003241	+	738
MYCTH_2108207	NC_016472.1	10003401	10003942	-	542
MYCTH_2299571	NC_016472.1	10004186	10005439	-	1254
MYCTH_t19	NC_016472.1	10005629	10005709	+	81
MYCTH_2299573	NC_016472.1	10005857	10007023	-	1167
MYCTH_2086920	NC_016472.1	10007346	10007815	-	470
MYCTH_t23	NC_016472.1	10008202	10008275	-	74
MYCTH_2124537	NC_016472.1	10009745	10010518	+	774
MYCTH_2299575	NC_016472.1	10013029	10014612	+	1584
MYCTH_2299578	NC_016472.1	10014613	10018966	-	4354
MYCTH_2116312	NC_016472.1	10021596	10022695	+	1100
MYCTH_2299582	NC_016472.1	10023113	10024269	-	1157
MYCTH_2299583	NC_016472.1	10025304	10029724	+	4421
MYCTH_2299585	NC_016472.1	10029753	10031280	-	1528
MYCTH_2074326	NC_016472.1	10031529	10033597	+	2069
MYCTH_2299590	NC_016472.1	10035664	10038114	-	2451
MYCTH_2116318	NC_016472.1	10038509	10040114	-	1606
MYCTH_2299597	NC_016472.1	10040430	10043348	-	2919
MYCTH_2314307	NC_016472.1	10044733	10045675	-	943
MYCTH_2299604	NC_016472.1	10047039	10048023	+	985
MYCTH_2299605	NC_016472.1	10048318	10049096	+	779
MYCTH_2299606	NC_016472.1	10050090	10051934	+	1845
MYCTH_2299608	NC_016472.1	10053041	10055106	+	2066
MYCTH_2299610	NC_016472.1	10055862	10056769	-	908
MYCTH_2299613	NC_016472.1	10057911	10060807	+	2897
MYCTH_2054500	NC_016472.1	10061013	10062407	-	1395
MYCTH_59302	NC_016472.1	10063537	10064670	-	1134
MYCTH_2299619	NC_016472.1	10065539	10068420	-	2882
MYCTH_2299621	NC_016472.1	10069474	10070443	-	970
MYCTH_2086957	NC_016472.1	10070614	10072299	+	1686
MYCTH_97424	NC_016472.1	10072708	10073505	+	798
MYCTH_2299626	NC_016472.1	10073998	10075440	-	1443
MYCTH_109542	NC_016472.1	10077453	10079782	+	2330
MYCTH_59287	NC_016472.1	10081156	10084079	+	2924
MYCTH_2299636	NC_016472.1	10084726	10086208	+	1483
MYCTH_2137832	NC_016472.1	10086218	10087457	-	1240
MYCTH_2299639	NC_016472.1	10090917	10097769	+	6853
MYCTH_t20	NC_016472.1	10098405	10098476	+	72
MYCTH_2045737	NC_016472.1	10098838	10100133	-	1296
MYCTH_2299642	NC_016472.1	10101159	10102794	+	1636
MYCTH_2299645	NC_016472.1	10103200	10105408	+	2209
MYCTH_2299648	NC_016472.1	10105409	10106886	-	1478
MYCTH_2314321	NC_016472.1	10108611	10110913	+	2303
MYCTH_112850	NC_016472.1	10111016	10113703	-	2688
MYCTH_2299655	NC_016472.1	10113926	10115254	-	1329
MYCTH_2299657	NC_016472.1	10119260	10122564	+	3305
MYCTH_109533	NC_016472.1	10122748	10124627	-	1880
MYCTH_2299664	NC_016472.1	10125315	10127103	-	1789
MYCTH_109530	NC_016472.1	10127719	10129283	-	1565
MYCTH_2314329	NC_016472.1	10129973	10131554	-	1582
MYCTH_2051168	NC_016472.1	10207663	10208915	-	1253
MYCTH_97404	NC_016472.1	10224051	10226581	+	2531
MYCTH_2299676	NC_016472.1	10227403	10228753	+	1351
MYCTH_2299680	NC_016472.1	10232589	10235675	+	3087
MYCTH_2299683	NC_016472.1	10236356	10239224	-	2869
MYCTH_2299686	NC_016472.1	10239818	10243600	-	3783
MYCTH_2299692	NC_016472.1	10246173	10248152	+	1980
MYCTH_2299695	NC_016472.1	10248305	10249744	+	1440
MYCTH_2049580	NC_016472.1	10249828	10250271	-	444
MYCTH_2299698	NC_016472.1	10273036	10274349	-	1314
MYCTH_2087011	NC_016472.1	10275626	10277529	-	1904
MYCTH_2052657	NC_016472.1	10280717	10282441	+	1725
MYCTH_2074408	NC_016472.1	10282663	10283811	-	1149
MYCTH_2314338	NC_016472.1	10285483	10288085	-	2603
MYCTH_73315	NC_016472.1	10288394	10291258	+	2865
MYCTH_2314342	NC_016472.1	10291698	10293468	+	1771
MYCTH_t21	NC_016472.1	10293658	10293739	+	82
MYCTH_40111	NC_016472.1	10294277	10296979	-	2703
MYCTH_2299715	NC_016472.1	10301436	10308820	-	7385
MYCTH_2299718	NC_016472.1	10312376	10314743	-	2368
MYCTH_2299719	NC_016472.1	10315970	10316899	-	930
MYCTH_2299721	NC_016472.1	10317714	10319077	-	1364
MYCTH_2299723	NC_016472.1	10319672	10322107	-	2436
MYCTH_2052313	NC_016472.1	10329885	10330052	+	168
MYCTH_2124607	NC_016472.1	10338949	10348041	-	9093
MYCTH_2049971	NC_016472.1	10353814	10354086	-	273
MYCTH_112826	NC_016472.1	10363486	10365723	+	2238
MYCTH_85902	NC_016472.1	10365697	10366474	-	778
MYCTH_112824	NC_016472.1	10368119	10369632	+	1514
MYCTH_2299731	NC_016472.1	10369818	10370393	+	576
MYCTH_97378	NC_016472.1	10370768	10372621	-	1854
MYCTH_2299733	NC_016472.1	10374702	10375887	-	1186
MYCTH_2050467	NC_016472.1	10377352	10378043	+	692
MYCTH_2050561	NC_016472.1	10379203	10379568	-	366
MYCTH_109510	NC_016472.1	10392519	10393823	+	1305
MYCTH_2054970	NC_016472.1	10449107	10449280	-	174
MYCTH_2299735	NC_016472.1	10453662	10454962	+	1301
MYCTH_2054820	NC_016472.1	10454970	10455934	-	965
MYCTH_2299736	NC_016472.1	10456894	10458578	-	1685
MYCTH_89343	NC_016472.1	10460005	10460586	-	582
MYCTH_2116377	NC_016472.1	10460978	10462419	-	1442
MYCTH_36441	NC_016472.1	10464379	10464750	-	372
MYCTH_2299739	NC_016472.1	10472517	10475524	-	3008
MYCTH_2116379	NC_016472.1	10476657	10478560	-	1904
MYCTH_2299742	NC_016472.1	10479884	10482112	-	2229
MYCTH_2299743	NC_016472.1	10482258	10483599	+	1342
MYCTH_2299745	NC_016472.1	10483600	10485367	-	1768
MYCTH_2299749	NC_016472.1	10520773	10523278	-	2506
MYCTH_2299753	NC_016472.1	10523252	10525365	-	2114
MYCTH_2299757	NC_016472.1	10527798	10529619	+	1822
MYCTH_97365	NC_016472.1	10530395	10531631	-	1237
MYCTH_39133	NC_016472.1	10533082	10534513	-	1432
MYCTH_112815	NC_016472.1	10537204	10539386	-	2183
MYCTH_104726	NC_016472.1	10540733	10543845	+	3113
MYCTH_2053430	NC_016472.1	10544221	10545997	-	1777
MYCTH_2108297	NC_016472.1	10569478	10570052	-	575
MYCTH_2116402	NC_016472.1	10571160	10575558	-	4399
MYCTH_73270	NC_016472.1	10576820	10579321	+	2502
MYCTH_89324	NC_016472.1	10579544	10580337	-	794
MYCTH_2299772	NC_016472.1	10582113	10584294	-	2182
MYCTH_2299773	NC_016472.1	10585882	10587962	+	2081
MYCTH_2299779	NC_016472.1	10591101	10593943	+	2843
MYCTH_2299780	NC_016472.1	10597385	10600750	+	3366
MYCTH_89319	NC_016472.1	10600810	10602493	-	1684
MYCTH_2124653	NC_016472.1	10605556	10606500	+	945
MYCTH_2299783	NC_016472.1	10607189	10608595	+	1407
MYCTH_2051955	NC_016472.1	10610936	10611378	+	443
MYCTH_2052727	NC_016472.1	10611841	10613311	-	1471
MYCTH_2116408	NC_016472.1	10614079	10615774	+	1696
MYCTH_40734	NC_016472.1	10616173	10617467	-	1295
MYCTH_112805	NC_016472.1	10619068	10626902	+	7835
MYCTH_104717	NC_016472.1	10627496	10631807	-	4312
MYCTH_59137	NC_016472.1	10632389	10634057	-	1669
MYCTH_112802	NC_016472.1	10634381	10635390	+	1010
MYCTH_109499	NC_016472.1	10636245	10638599	+	2355
MYCTH_2299794	NC_016472.1	10640275	10644213	+	3939
MYCTH_t22	NC_016472.1	10645073	10645157	-	85
MYCTH_97342	NC_016472.1	10645839	10647041	-	1203
MYCTH_2087100	NC_016472.1	10647810	10649623	-	1814
MYCTH_2299804	NC_016472.1	10650352	10653298	-	2947
MYCTH_2299806	NC_016472.1	10654046	10655418	+	1373
MYCTH_73236	NC_016472.1	10656484	10662185	+	5702
MYCTH_2299819	NC_016472.1	10663083	10664699	+	1617
MYCTH_2299820	NC_016472.1	10665238	10666783	-	1546
MYCTH_2137894	NC_016472.1	10667602	10670030	-	2429
MYCTH_2299830	NC_016472.1	10672435	10674718	+	2284
MYCTH_2124673	NC_016472.1	10675939	10676733	-	795
MYCTH_59106	NC_016472.1	10677661	10680788	-	3128
MYCTH_2299837	NC_016472.1	10681816	10683383	+	1568
MYCTH_2299838	NC_016472.1	10684082	10684841	+	760
MYCTH_2299840	NC_016472.1	10684842	10686461	-	1620
MYCTH_2299841	NC_016472.1	10686462	10688769	-	2308
MYCTH_2052590	NC_016472.1	10690275	10690880	+	606
MYCTH_2299842	NC_016472.1	10691080	10692051	+	972
MYCTH_2299843	NC_016472.1	10692505	10693121	-	617
MYCTH_2299844	NC_016472.1	10695541	10696162	+	622
MYCTH_2299846	NC_016472.1	10714400	10716913	-	2514
MYCTH_2299849	NC_016472.1	10719863	10722180	-	2318
MYCTH_2299851	NC_016472.1	10723511	10726170	+	2660
MYCTH_2299852	NC_016472.1	10726156	10727742	-	1587
MYCTH_2299854	NC_016472.1	10729358	10730987	+	1630
MYCTH_2299856	NC_016472.1	10730994	10732803	-	1810
MYCTH_2116433	NC_016472.1	10734548	10735335	+	788
MYCTH_2029285	NC_016472.1	10736458	10737420	+	963
MYCTH_38796	NC_016472.1	10737916	10739850	-	1935
MYCTH_2124691	NC_016472.1	10750750	10751618	-	869
MYCTH_2116436	NC_016472.1	10752742	10754205	+	1464
MYCTH_2142698	NC_016472.1	10754625	10757095	-	2471
MYCTH_2124694	NC_016472.1	10759441	10760340	+	900
MYCTH_2299868	NC_016472.1	10761855	10762219	+	365
MYCTH_2051009	NC_016472.1	10763431	10766139	+	2709
MYCTH_89278	NC_016472.1	10767169	10767972	+	804
MYCTH_2314369	NC_016472.1	10768069	10768985	-	917
MYCTH_2124700	NC_016472.1	10813953	10814288	+	336
MYCTH_59085	NC_016472.1	10818873	10819579	-	707
MYCTH_2314370	NC_016472.1	10822830	10824144	+	1315
MYCTH_2299876	NC_016472.1	10825089	10826613	-	1525
MYCTH_2299879	NC_016472.1	10827112	10827812	+	701
MYCTH_2299883	NC_016472.1	10830581	10832827	+	2247
MYCTH_37570	NC_016472.1	10834002	10835234	+	1233
MYCTH_2299886	NC_016472.1	10835881	10837704	-	1824
MYCTH_2299887	NC_016472.1	10838839	10840371	-	1533
MYCTH_2299888	NC_016472.1	10840416	10841117	+	702
MYCTH_2299891	NC_016472.1	10842051	10844903	-	2853
MYCTH_2314374	NC_016472.1	10845636	10846714	+	1079
MYCTH_97310	NC_016472.1	10846889	10862191	-	15303
MYCTH_2124711	NC_016472.1	10863200	10863709	+	510
MYCTH_73194	NC_016472.1	10864243	10867125	-	2883
MYCTH_2299900	NC_016472.1	10869527	10870171	-	645
MYCTH_2087157	NC_016472.1	10871275	10872411	+	1137
MYCTH_2299903	NC_016472.1	10875896	10877779	+	1884
MYCTH_2299904	NC_016472.1	10877780	10881162	-	3383
MYCTH_2299907	NC_016472.1	10881690	10882889	+	1200
MYCTH_2299910	NC_016472.1	10884616	10885666	+	1051
MYCTH_2299911	NC_016472.1	10885657	10887270	-	1614
MYCTH_2299913	NC_016472.1	10888187	10890118	+	1932
MYCTH_2299915	NC_016472.1	10890391	10892609	-	2219
MYCTH_2116457	NC_016472.1	10893215	10895122	-	1908
MYCTH_2116458	NC_016472.1	10896733	10899077	+	2345
MYCTH_73182	NC_016472.1	10901324	10903316	+	1993
MYCTH_2299921	NC_016472.1	10903378	10905093	-	1716
MYCTH_2299922	NC_016472.1	10905491	10907801	+	2311
MYCTH_2299923	NC_016472.1	10907737	10910516	-	2780
MYCTH_89251	NC_016472.1	10910646	10911549	+	904
MYCTH_38236	NC_016472.1	10911897	10912247	+	351
MYCTH_2053587	NC_016472.1	10918858	10919703	+	846
MYCTH_46877	NC_016473.1	8917	12832	-	3916
MYCTH_95605	NC_016473.1	20471	22732	+	2262
MYCTH_2058544	NC_016473.1	26182	27018	-	837
MYCTH_2108373	NC_016473.1	29461	30135	+	675
MYCTH_2299964	NC_016473.1	31404	32580	-	1177
MYCTH_2299965	NC_016473.1	33541	35692	-	2152
MYCTH_2299968	NC_016473.1	37872	40107	+	2236
MYCTH_2299969	NC_016473.1	40669	41894	-	1226
MYCTH_2058820	NC_016473.1	42382	43971	-	1590
MYCTH_2124737	NC_016473.1	45458	45823	+	366
MYCTH_66729	NC_016473.1	46305	48489	+	2185
MYCTH_2058711	NC_016473.1	48576	49358	-	783
MYCTH_2299975	NC_016473.1	51358	53607	+	2250
MYCTH_2299976	NC_016473.1	54290	56590	+	2301
MYCTH_2124742	NC_016473.1	56733	57745	-	1013
MYCTH_2124743	NC_016473.1	57789	58052	-	264
MYCTH_80081	NC_016473.1	58908	60712	+	1805
MYCTH_2299979	NC_016473.1	62935	64440	-	1506
MYCTH_2299980	NC_016473.1	65192	66871	+	1680
MYCTH_2132970	NC_016473.1	67212	73047	-	5836
MYCTH_2299985	NC_016473.1	75240	76848	+	1609
MYCTH_2057317	NC_016473.1	77230	78840	-	1611
MYCTH_2124750	NC_016473.1	81132	82871	+	1740
MYCTH_2299988	NC_016473.1	85151	87210	+	2060
MYCTH_2299991	NC_016473.1	87756	88220	+	465
MYCTH_t54	NC_016473.1	89098	89196	+	99
MYCTH_2299996	NC_016473.1	90413	94137	+	3725
MYCTH_2299997	NC_016473.1	95423	97366	+	1944
MYCTH_2299998	NC_016473.1	97835	99195	+	1361
MYCTH_2089588	NC_016473.1	100012	102294	-	2283
MYCTH_2300003	NC_016473.1	105262	107270	-	2009
MYCTH_2300006	NC_016473.1	108153	109571	+	1419
MYCTH_2300008	NC_016473.1	110308	111218	-	911
MYCTH_2300010	NC_016473.1	113792	115431	-	1640
MYCTH_2300011	NC_016473.1	115480	116312	+	833
MYCTH_2300012	NC_016473.1	116281	117646	-	1366
MYCTH_2076976	NC_016473.1	118888	121166	-	2279
MYCTH_2300024	NC_016473.1	122244	124991	+	2748
MYCTH_111314	NC_016473.1	125941	127693	+	1753
MYCTH_2089610	NC_016473.1	127954	129237	-	1284
MYCTH_2300032	NC_016473.1	131336	132105	+	770
MYCTH_2108406	NC_016473.1	134534	135853	+	1320
MYCTH_2300033	NC_016473.1	137539	140265	+	2727
MYCTH_2300045	NC_016473.1	140389	141778	-	1390
MYCTH_2300046	NC_016473.1	142647	143964	+	1318
MYCTH_2300047	NC_016473.1	144556	145991	+	1436
MYCTH_2300049	NC_016473.1	147110	149609	+	2500
MYCTH_2300050	NC_016473.1	149986	150545	+	560
MYCTH_2300052	NC_016473.1	150565	151671	+	1107
MYCTH_2300054	NC_016473.1	151672	152881	-	1210
MYCTH_2300056	NC_016473.1	153138	155176	+	2039
MYCTH_2300057	NC_016473.1	155177	157013	-	1837
MYCTH_2300059	NC_016473.1	157937	159848	+	1912
MYCTH_2108417	NC_016473.1	160212	160993	-	782
MYCTH_2059134	NC_016473.1	163432	164791	-	1360
MYCTH_2059724	NC_016473.1	231749	231958	-	210
MYCTH_2057467	NC_016473.1	343130	344347	+	1218
MYCTH_2300064	NC_016473.1	344455	345567	-	1113
MYCTH_2300067	NC_016473.1	374239	376651	-	2413
MYCTH_2300069	NC_016473.1	379587	381510	+	1924
MYCTH_2300071	NC_016473.1	381900	382954	-	1055
MYCTH_2300073	NC_016473.1	383157	383948	-	792
MYCTH_2058462	NC_016473.1	384079	384699	-	621
MYCTH_2300079	NC_016473.1	385722	389050	-	3329
MYCTH_2300082	NC_016473.1	389977	393451	-	3475
MYCTH_101172	NC_016473.1	395683	397573	-	1891
MYCTH_2300087	NC_016473.1	397662	398439	+	778
MYCTH_2300091	NC_016473.1	400819	403174	-	2356
MYCTH_2300093	NC_016473.1	404188	406697	+	2510
MYCTH_2300094	NC_016473.1	407419	408024	+	606
MYCTH_2300099	NC_016473.1	409388	410573	+	1186
MYCTH_107255	NC_016473.1	410824	412552	-	1729
MYCTH_2300101	NC_016473.1	412671	413862	+	1192
MYCTH_2300105	NC_016473.1	421089	424323	+	3235
MYCTH_2116523	NC_016473.1	425291	426455	-	1165
MYCTH_80023	NC_016473.1	428796	433037	-	4242
MYCTH_2300111	NC_016473.1	436889	437944	-	1056
MYCTH_2300113	NC_016473.1	438296	439491	-	1196
MYCTH_2300115	NC_016473.1	440526	443247	+	2722
MYCTH_2300116	NC_016473.1	444281	447419	+	3139
MYCTH_2300117	NC_016473.1	447986	451910	+	3925
MYCTH_2300119	NC_016473.1	452525	453681	+	1157
MYCTH_2300120	NC_016473.1	454001	455100	-	1100
MYCTH_2300121	NC_016473.1	455701	456787	+	1087
MYCTH_2300124	NC_016473.1	456788	458291	-	1504
MYCTH_2300125	NC_016473.1	458872	460213	+	1342
MYCTH_2077028	NC_016473.1	460757	462946	+	2190
MYCTH_2314411	NC_016473.1	463246	466283	-	3038
